Source Name,Comment[ENA_SAMPLE],Comment[BioSD_SAMPLE],Characteristics[organism],Characteristics[ecotype],Characteristics[growth condition],Characteristics[age],Unit[time unit],Characteristics[developmental stage],Characteristics[organism part],Characteristics[genotype],Characteristics[stimulus],Comment[replicate],Material Type,Protocol REF,Performer,Protocol REF,Performer,Protocol REF,Performer,Protocol REF,Performer,Protocol REF,Performer,Extract Name,Comment[LIBRARY_LAYOUT],Comment[LIBRARY_SELECTION],Comment[LIBRARY_SOURCE],Comment[LIBRARY_STRAND],Comment[LIBRARY_STRATEGY],Protocol REF,Performer,Assay Name,Comment[technical replicate group],Technology Type,Comment[ENA_EXPERIMENT],Scan Name,Comment[SUBMITTED_FILE_NAME],Comment[ENA_RUN],Comment[FASTQ_URI],Protocol REF,Performer,Protocol REF,Derived Array Data File,Comment [Derived ArrayExpress FTP file],Factor Value[genotype],Factor Value[compound],Factor Value[dose],Unit[dose unit],Factor Value[time],Unit[time unit]
R3_Col_elf18_030,ERS5229430,SAMEA7471734,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,elf18,3,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R3_Col_elf18_030,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R3-1_Col_elf18_030,group 112,sequencing assay,ERX4623796,R3-1_Col_elf18_030.fq.gz,R3-1_Col_elf18_030.fq.gz,ERR4702942,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/002/ERR4702942/ERR4702942.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,elf18,1,millimolar,30,minute
R3_Col_elf18_030,ERS5229430,SAMEA7471734,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,elf18,3,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R3_Col_elf18_030,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R3-2_Col_elf18_030,group 112,sequencing assay,ERX4623796,R3-2_Col_elf18_030.fq.gz,R3-2_Col_elf18_030.fq.gz,ERR4702943,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/003/ERR4702943/ERR4702943.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,elf18,1,millimolar,30,minute
R3_Col_elf18_090,ERS5229431,SAMEA7471735,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,elf18,3,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R3_Col_elf18_090,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R3-1_Col_elf18_090,group 113,sequencing assay,ERX4623797,R3-1_Col_elf18_090.fq.gz,R3-1_Col_elf18_090.fq.gz,ERR4702944,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/004/ERR4702944/ERR4702944.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,elf18,1,millimolar,90,minute
R3_Col_elf18_090,ERS5229431,SAMEA7471735,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,elf18,3,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R3_Col_elf18_090,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R3-2_Col_elf18_090,group 113,sequencing assay,ERX4623797,R3-2_Col_elf18_090.fq.gz,R3-2_Col_elf18_090.fq.gz,ERR4702945,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/005/ERR4702945/ERR4702945.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,elf18,1,millimolar,90,minute
R3_Col_elf18_180,ERS5229432,SAMEA7471736,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,elf18,3,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R3_Col_elf18_180,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R3-1_Col_elf18_180,group 114,sequencing assay,ERX4623798,R3-1_Col_elf18_180.fq.gz,R3-1_Col_elf18_180.fq.gz,ERR4702946,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/006/ERR4702946/ERR4702946.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,elf18,1,millimolar,180,minute
R3_Col_elf18_180,ERS5229432,SAMEA7471736,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,elf18,3,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R3_Col_elf18_180,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R3-2_Col_elf18_180,group 114,sequencing assay,ERX4623798,R3-2_Col_elf18_180.fq.gz,R3-2_Col_elf18_180.fq.gz,ERR4702947,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/007/ERR4702947/ERR4702947.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,elf18,1,millimolar,180,minute
R4_Col_elf18_000,ERS5229433,SAMEA7471737,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,elf18,4,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R4_Col_elf18_000,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R4-1_Col_elf18_000,group 115,sequencing assay,ERX4623799,R4-1_Col_elf18_000.fq.gz,R4-1_Col_elf18_000.fq.gz,ERR4702948,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/008/ERR4702948/ERR4702948.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,elf18,1,millimolar,0,minute
R4_Col_elf18_000,ERS5229433,SAMEA7471737,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,elf18,4,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R4_Col_elf18_000,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R4-2_Col_elf18_000,group 115,sequencing assay,ERX4623799,R4-2_Col_elf18_000.fq.gz,R4-2_Col_elf18_000.fq.gz,ERR4702949,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/009/ERR4702949/ERR4702949.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,elf18,1,millimolar,0,minute
R4_Col_elf18_005,ERS5229434,SAMEA7471738,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,elf18,4,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R4_Col_elf18_005,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R4-1_Col_elf18_005,group 116,sequencing assay,ERX4623800,R4-1_Col_elf18_005.fq.gz,R4-1_Col_elf18_005.fq.gz,ERR4702950,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/000/ERR4702950/ERR4702950.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,elf18,1,millimolar,5,minute
R4_Col_elf18_005,ERS5229434,SAMEA7471738,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,elf18,4,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R4_Col_elf18_005,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R4-2_Col_elf18_005,group 116,sequencing assay,ERX4623800,R4-2_Col_elf18_005.fq.gz,R4-2_Col_elf18_005.fq.gz,ERR4702951,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/001/ERR4702951/ERR4702951.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,elf18,1,millimolar,5,minute
R4_Col_elf18_010,ERS5229435,SAMEA7471739,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,elf18,4,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R4_Col_elf18_010,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R4-1_Col_elf18_010,group 117,sequencing assay,ERX4623801,R4-1_Col_elf18_010.fq.gz,R4-1_Col_elf18_010.fq.gz,ERR4702952,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/002/ERR4702952/ERR4702952.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,elf18,1,millimolar,10,minute
R4_Col_elf18_010,ERS5229435,SAMEA7471739,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,elf18,4,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R4_Col_elf18_010,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R4-2_Col_elf18_010,group 117,sequencing assay,ERX4623801,R4-2_Col_elf18_010.fq.gz,R4-2_Col_elf18_010.fq.gz,ERR4702953,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/003/ERR4702953/ERR4702953.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,elf18,1,millimolar,10,minute
R4_Col_elf18_030,ERS5229436,SAMEA7471740,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,elf18,4,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R4_Col_elf18_030,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R4-1_Col_elf18_030,group 118,sequencing assay,ERX4623802,R4-1_Col_elf18_030.fq.gz,R4-1_Col_elf18_030.fq.gz,ERR4702954,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/004/ERR4702954/ERR4702954.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,elf18,1,millimolar,30,minute
R4_Col_elf18_030,ERS5229436,SAMEA7471740,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,elf18,4,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R4_Col_elf18_030,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R4-2_Col_elf18_030,group 118,sequencing assay,ERX4623802,R4-2_Col_elf18_030.fq.gz,R4-2_Col_elf18_030.fq.gz,ERR4702955,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/005/ERR4702955/ERR4702955.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,elf18,1,millimolar,30,minute
R4_Col_elf18_090,ERS5229437,SAMEA7471741,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,elf18,4,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R4_Col_elf18_090,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R4-1_Col_elf18_090,group 119,sequencing assay,ERX4623803,R4-1_Col_elf18_090.fq.gz,R4-1_Col_elf18_090.fq.gz,ERR4702956,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/006/ERR4702956/ERR4702956.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,elf18,1,millimolar,90,minute
R4_Col_elf18_090,ERS5229437,SAMEA7471741,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,elf18,4,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R4_Col_elf18_090,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R4-2_Col_elf18_090,group 119,sequencing assay,ERX4623803,R4-2_Col_elf18_090.fq.gz,R4-2_Col_elf18_090.fq.gz,ERR4702957,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/007/ERR4702957/ERR4702957.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,elf18,1,millimolar,90,minute
R4_Col_elf18_180,ERS5229438,SAMEA7471742,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,elf18,4,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R4_Col_elf18_180,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R4-1_Col_elf18_180,group 120,sequencing assay,ERX4623804,R4-1_Col_elf18_180.fq.gz,R4-1_Col_elf18_180.fq.gz,ERR4702958,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/008/ERR4702958/ERR4702958.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,elf18,1,millimolar,180,minute
R4_Col_elf18_180,ERS5229438,SAMEA7471742,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,wild type genotype,elf18,4,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R4_Col_elf18_180,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R4-2_Col_elf18_180,group 120,sequencing assay,ERX4623804,R4-2_Col_elf18_180.fq.gz,R4-2_Col_elf18_180.fq.gz,ERR4702959,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/009/ERR4702959/ERR4702959.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,wild type genotype,elf18,1,millimolar,180,minute
R1_efr-1_elf18_000,ERS5229439,SAMEA7471743,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,efr-1,elf18,1,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R1_efr-1_elf18_000,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R1-1_efr-1_elf18_000,group 121,sequencing assay,ERX4623805,R1-1_efr-1_elf18_000.fq.gz,R1-1_efr-1_elf18_000.fq.gz,ERR4702960,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/000/ERR4702960/ERR4702960.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,efr-1,elf18,1,millimolar,0,minute
R1_efr-1_elf18_000,ERS5229439,SAMEA7471743,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,efr-1,elf18,1,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R1_efr-1_elf18_000,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R1-2_efr-1_elf18_000,group 121,sequencing assay,ERX4623805,R1-2_efr-1_elf18_000.fq.gz,R1-2_efr-1_elf18_000.fq.gz,ERR4702961,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/001/ERR4702961/ERR4702961.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,efr-1,elf18,1,millimolar,0,minute
R1_efr-1_elf18_000,ERS5229439,SAMEA7471743,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,efr-1,elf18,1,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R1_efr-1_elf18_000,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R1-3_efr-1_elf18_000,group 121,sequencing assay,ERX4623805,R1-3_efr-1_elf18_000.fq.gz,R1-3_efr-1_elf18_000.fq.gz,ERR4702962,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/002/ERR4702962/ERR4702962.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,efr-1,elf18,1,millimolar,0,minute
R1_efr-1_elf18_005,ERS5229440,SAMEA7471744,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,efr-1,elf18,1,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R1_efr-1_elf18_005,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R1-1_efr-1_elf18_005,group 122,sequencing assay,ERX4623806,R1-1_efr-1_elf18_005.fq.gz,R1-1_efr-1_elf18_005.fq.gz,ERR4702963,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/003/ERR4702963/ERR4702963.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,efr-1,elf18,1,millimolar,5,minute
R1_efr-1_elf18_005,ERS5229440,SAMEA7471744,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,efr-1,elf18,1,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R1_efr-1_elf18_005,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R1-2_efr-1_elf18_005,group 122,sequencing assay,ERX4623806,R1-2_efr-1_elf18_005.fq.gz,R1-2_efr-1_elf18_005.fq.gz,ERR4702964,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/004/ERR4702964/ERR4702964.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,efr-1,elf18,1,millimolar,5,minute
R1_efr-1_elf18_005,ERS5229440,SAMEA7471744,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,efr-1,elf18,1,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R1_efr-1_elf18_005,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R1-3_efr-1_elf18_005,group 122,sequencing assay,ERX4623806,R1-3_efr-1_elf18_005.fq.gz,R1-3_efr-1_elf18_005.fq.gz,ERR4702965,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/005/ERR4702965/ERR4702965.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,efr-1,elf18,1,millimolar,5,minute
R1_efr-1_elf18_010,ERS5229441,SAMEA7471745,Arabidopsis thaliana,Col-0,long day length regimen,2,week,seedling development stage,whole organism,efr-1,elf18,1,whole organism,P-MTAB-102257,Marta Bjornson,P-MTAB-102258,Marta Bjornson,P-MTAB-102262,Marta Bjornson,P-MTAB-102259,Marta Bjornson,P-MTAB-102260,Marta Bjornson,R1_efr-1_elf18_010,SINGLE,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,P-MTAB-102261,Marta Bjornson,R1-1_efr-1_elf18_010,group 123,sequencing assay,ERX4623807,R1-1_efr-1_elf18_010.fq.gz,R1-1_efr-1_elf18_010.fq.gz,ERR4702966,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR470/006/ERR4702966/ERR4702966.fastq.gz,P-MTAB-102263,Marta Bjornson,P-MTAB-102264,PRJEB25079_UncorrectedCounts.csv,ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-9694/E-MTAB-9694.processed.1.zip,efr-1,elf18,1,millimolar,10,minute
